p,lower,upper,pval,corr,protected_corr,protected_conf
0.25,-0.0184,0.0370,0.511,-0.490612519414,0.00527004943622,0.598233364245
0.25,-0.0434,0.0120,0.268,-0.491721703449,-0.0072242425035,0.470083396361
0.25,-0.0453,0.0181,0.615,-0.502339733992,-0.000175410408752,0.986006741156
0.25,-0.0335,0.0219,0.681,-0.504198723492,-0.00825622845886,0.40906865502
0.25,-0.0027,0.0527,0.0766,-0.501342234202,0.00234316677875,0.814761627843
0.25,-0.0254,0.0300,0.87,-0.5008110856,-0.00198283818038,0.842842251359
0.25,-0.0227,0.0327,0.725,-0.494590106929,0.00876028622566,0.381064871566
0.25,-0.0341,0.0213,0.652,-0.4971975905,-0.00718669338562,0.472394329507
0.25,-0.0220,0.0334,0.685,-0.506207653092,0.00940311089968,0.347107633732
0.25,-0.0420,0.0135,0.314,-0.498802213061,-0.00720344608885,0.471362524387
0.25,-0.0328,0.0226,0.717,-0.503189300181,0.00258448379001,0.796085481765
0.25,-0.0278,0.0276,0.993,-0.495024536822,0.00534574973376,0.592987372597
0.25,-0.0149,0.0406,0.364,-0.501783392971,0.00821339531615,0.411503477759
0.25,-0.0413,0.0141,0.336,-0.498828303346,0.0040742389397,0.683732840008
0.25,-0.0308,0.0246,0.826,-0.505606014237,0.000616282068769,0.950865044352
0.25,-0.0273,0.0281,0.977,-0.4954840058,-0.00497923601647,0.618579590183
0.25,-0.0401,0.0153,0.382,-0.509972260198,0.00644835589884,0.519081636085
0.2,-0.0431,0.0124,0.278,-0.595168229596,-0.00415337812826,0.677931316351
0.2,-0.0300,0.0254,0.871,-0.605386295833,0.00210017010103,0.833674706743
0.2,-0.0077,0.0477,0.157,-0.59932895809,0.0091568617335,0.359881506403
0.15,-0.0320,0.0235,0.763,-0.703916991435,0.00241155472648,0.809457712399
0.2,-0.0391,0.0163,0.419,-0.602181963986,0.00172935152809,0.862719291154
0.15,-0.0239,0.0316,0.785,-0.710078431338,0.00919937251115,0.357655481081
0.2,-0.0202,0.0353,0.593,-0.595260538153,0.006399286331,0.522266749445
0.1,-0.0120,0.0434,0.267,-0.802440320428,0.00221705534043,0.824564486123
0.15,-0.0048,0.0506,0.105,-0.713586403702,0.00280095623205,0.779430583687
0.2,-0.0280,0.0274,0.984,-0.597795472447,0.00641389672168,0.521317337739
0.1,-0.0233,0.0321,0.754,-0.80020846625,-0.00981117205867,0.326583782347
0.15,-0.0354,0.0200,0.585,-0.696251162781,0.000952925835777,0.92409187767
0.2,-0.0234,0.0321,0.759,-0.605368195951,-0.00223440960031,0.823213848435
0.1,-0.0312,0.0242,0.805,-0.804076787209,-0.00384955947201,0.70030465171
0.15,-0.0245,0.0309,0.82,-0.702039214984,-0.00337034360446,0.736122036971
0.2,-0.0168,0.0387,0.439,-0.602386624286,0.00759433153483,0.447643712643
0.05,-0.0447,0.0108,0.23,-0.904397360048,-0.00583459360863,0.559629853039
0.1,-0.0394,0.0161,0.41,-0.792996686767,-0.00647498531817,0.517357324006
0.2,-0.0308,0.0247,0.829,-0.606382377439,-0.00885871459846,0.375737114092
0.05,-0.0321,0.0234,0.759,-0.901208860762,-0.00107559675781,0.914355627011
0.1,-0.0279,0.0275,0.988,-0.803631745382,0.00846172902791,0.397506850492
0.15,-0.0489,0.0065,0.133,-0.696210758385,0.00439723432956,0.660175706509
0.2,-0.0251,0.0304,0.852,-0.596788295362,0.009550706535,0.339591330525
0.1,-0.0389,0.0166,0.43,-0.80121166732,-0.00686727778921,0.492303294093
0.05,-0.0429,0.0126,0.283,-0.897982580704,-0.00294668813702,0.768274542435
0.15,-0.0249,0.0305,0.843,-0.678653122495,0.00118599799987,0.905604137189
0.2,-0.0416,0.0138,0.326,-0.608967858034,-0.00999820865302,0.317445611464
0.1,-0.0185,0.0370,0.513,-0.804397464207,0.00441844995981,0.658639787157
0.15,-0.0152,0.0402,0.377,-0.707621838419,0.00883240718357,0.377156565921
0.05,-0.0149,0.0405,0.365,-0.909206055093,0.00638629630547,0.523111612231
0.2,-0.0017,0.0537,0.0657,-0.596686743795,0.0034898491251,0.727132590828
0.1,-0.0206,0.0348,0.617,-0.7973352902,0.00487308606739,0.626080763439
0.15,-0.0231,0.0403,0.541,-0.687592459832,0.00996258933848,0.319172841812
0.05,-0.0376,0.0178,0.484,-0.896384143892,-0.00938061038815,0.348262700669
0.2,-0.0044,0.0510,0.0987,-0.607348966701,0.00424394694861,0.671315280493
0.1,-0.0100,0.0454,0.21,-0.794786671644,0.00972064285864,0.331067596698
0.15,-0.0221,0.0333,0.692,-0.702959491408,5.84082717796e-05,0.995340303179
0.05,-0.0245,0.0310,0.819,-0.894204069851,0.00498241616078,0.618355469352
0.2,-0.0409,0.0146,0.352,-0.587451621786,0.00793439479031,0.427572313956
0.1,-0.0297,0.0257,0.887,-0.813411365126,-0.00222192590079,0.824185370248
0.15,-0.0321,0.0233,0.755,-0.691575288268,0.00384146631236,0.700904311329
0.2,-0.0314,0.0241,0.795,-0.601164296609,-0.00331204199836,0.740520833963
0.05,-0.0387,0.0168,0.438,-0.895596768097,0.000889858115758,0.929102012603
0.0,-0.0258,0.0297,0.889,-1.0,0.00743426480893,0.457273548991
0.1,-0.0254,0.0300,0.872,-0.797608525142,0.00137483687318,0.890662018423
0.15,-0.0178,0.0376,0.484,-0.699694104888,0.00497143840804,0.619129277141
0.2,-0.0452,0.0182,0.676,-0.602466702915,0.00542245935765,0.587693039922
0.05,-0.0429,0.0126,0.284,-0.900612638132,0.0038043766856,0.703654832555
0.0,-0.0221,0.0334,0.69,-1.0,0.00837390941886,0.402423430577
0.1,-0.0214,0.0341,0.654,-0.80540997314,0.00806246819802,0.420151098419
0.15,-0.0461,0.0173,0.617,-0.709217022365,0.00140878632409,0.887979680118
0.2,-0.0329,0.0225,0.714,-0.610206115411,-0.00658262657689,0.510417655808
0.05,-0.0197,0.0357,0.572,-0.904404840864,-0.00182742491986,0.855017878829
0.0,-0.0324,0.0230,0.738,-1.0,-0.00454942800081,0.649189613004
0.1,-0.0413,0.0142,0.338,-0.7986020209,-0.00800364301378,0.42355028729
0.15,-0.0265,0.0289,0.933,-0.686234118004,0.0067524154136,0.499571050171
0.2,-0.0224,0.0330,0.709,-0.589252196681,-0.00799968319987,0.423779680039
0.1,-0.0299,0.0256,0.88,-0.8079707629,-0.00115209216973,0.908290678056
0.0,-0.0366,0.0189,0.531,-1.0,-0.00983989976437,0.32516921383
0.15,-0.0430,0.0124,0.279,-0.694602710383,-0.00261500042793,0.793731777606
0.2,-0.0210,0.0344,0.637,-0.594384471916,0.00032834731879,0.973809653619
0.05,-0.0337,0.0218,0.674,-0.902368848978,0.00257174301343,0.797068709927
0.0,-0.0242,0.0313,0.801,-1.0,0.00836756834533,0.402779841169
0.1,-0.0405,0.0149,0.366,-0.794190844915,0.000880055268546,0.929881013714
0.15,-0.0173,0.0381,0.461,-0.692770964828,0.00899858861206,0.368245543562
0.2,-0.0297,0.0257,0.886,-0.604198190956,-0.00141764879609,0.887279668043
0.05,-0.0272,0.0283,0.968,-0.90081280387,-0.000766653869024,0.938897356027
0.0,-0.0486,0.0069,0.14,-1.0,0.0038915593657,0.69719569175
0.1,-0.0625,-0.0072,0.0136,-0.799795739473,-0.00802840213708,0.422117634832
0.2,-0.0278,0.0276,0.994,-0.603200016005,0.00639703198521,0.522413320322
0.15,-0.0346,0.0209,0.628,-0.713979344497,0.00299131732165,0.764867555369
0.05,-0.0265,0.0289,0.932,-0.896836574251,0.00647003887892,0.517677392214
0.0,-0.0180,0.0375,0.49,-1.0,0.00437722155157,0.661625858102
0.2,-0.0390,0.0164,0.425,-0.595159680892,0.00514047788778,0.607261132349
0.1,-0.0163,0.0391,0.421,-0.800799716733,0.00558310205923,0.576677257723
0.15,-0.0314,0.0241,0.796,-0.70283823344,-0.00460874040102,0.644928558986
0.05,-0.0325,0.0229,0.734,-0.899408735641,-0.00599208523096,0.549080199198
0.0,-0.0072,0.0482,0.147,-1.0,0.00960185371453,0.337011193557
0.2,-0.0093,0.0461,0.193,-0.601139247647,0.00765962902123,0.443748668227
0.15,-0.0191,0.0363,0.543,-0.696823726055,0.00322440288487,0.747149063755
0.1,-0.0486,0.0148,0.465,-0.802998572323,-0.00718410259983,0.472554007927
0.05,-0.0258,0.0296,0.894,-0.904599575162,0.0060467569227,0.545441064847
0.0,-0.0318,0.0236,0.773,-1.0,0.00397985452054,0.690676421377
0.2,-0.0201,0.0353,0.592,-0.5930081615,-0.00280080582568,0.779442121507
0.15,-0.0472,0.0082,0.168,-0.698214860957,-0.0078770956566,0.430917073255
0.1,-0.0334,0.0221,0.689,-0.809360370443,0.00261009717135,0.794109832678
0.05,-0.0335,0.0220,0.685,-0.904210049326,-0.00281049182579,0.778699198362
0.0,-0.0291,0.0263,0.92,-1.0,0.00372491097868,0.709560940015
0.2,-0.0290,0.0265,0.931,-0.602589843982,-0.000470464776884,0.962480869888
0.15,-0.0201,0.0354,0.589,-0.709601402935,0.00579082481463,0.562579088258
0.1,-0.0461,0.0093,0.194,-0.785901929175,-0.00939869507651,0.347334128181
0.05,-0.0189,0.0365,0.534,-0.906795244541,-0.00564019666311,0.572785679927
0.0,-0.0302,0.0252,0.859,-1.0,0.00408573777327,0.682888715125
0.2,-0.0337,0.0217,0.671,-0.59654856311,-0.00419236266358,0.675080421622
0.15,-0.0384,0.0170,0.448,-0.699823929759,-0.0020005268018,0.841458782669
0.1,-0.0300,0.0334,0.903,-0.80063892363,-0.00221040333366,0.825082332763
0.05,-0.0361,0.0194,0.555,-0.900975991071,-0.00434878154744,0.663688841671
0.2,-0.0274,0.0280,0.981,-0.586375812541,-0.00640982835143,0.521581619126
0.0,-0.0382,0.0172,0.458,-1.0,0.000959567307048,0.923564447172
0.15,-0.0371,0.0183,0.507,-0.690515058884,-0.00358477495679,0.720018674765
0.1,-0.0225,0.0330,0.71,-0.800194703722,0.00870996299568,0.383806607118
0.05,-0.0396,0.0158,0.4,-0.898202645418,-0.00154502289961,0.877228860534
0.2,-0.0257,0.0298,0.885,-0.593116038675,-0.00190839851219,0.848669620722
0.0,-0.0428,0.0126,0.286,-1.0,-0.00578802116177,0.562768259777
0.15,-0.0173,0.0381,0.462,-0.687177842206,-0.000256254416874,0.979558647924
0.1,-0.0249,0.0305,0.842,-0.794984664173,0.00402616640757,0.687266097043
0.05,-0.0205,0.0349,0.611,-0.898997602364,-0.00757568303171,0.448759666453
0.2,-0.0361,0.0193,0.554,-0.599399611701,-0.000379854495447,0.969703068129
0.0,-0.0185,0.0370,0.513,-1.0,0.00803874984808,0.421519721335
0.15,-0.0183,0.0372,0.504,-0.705628311454,-0.00310619615947,0.756118766048
0.1,-0.0214,0.0340,0.657,-0.799585465294,0.00705616036693,0.480476356037
0.05,-0.0305,0.0250,0.846,-0.899586491876,0.00123719685198,0.901549433285
0.0,-0.0282,0.0272,0.972,-1.0,-0.00160961751266,0.872139291651
0.2,-0.0176,0.0458,0.319,-0.604074815066,-0.00475112155409,0.634747455352
0.15,-0.0216,0.0338,0.665,-0.688806145295,-0.00857312389557,0.391322774832
0.1,-0.0396,0.0158,0.399,-0.801003477168,0.00218148786199,0.827334231431
0.05,-0.0158,0.0397,0.398,-0.901605236105,0.00662780977595,0.50751924862
0.0,-0.0220,0.0334,0.687,-1.0,-0.00136087623738,0.891765409988
0.2,-0.0176,0.0379,0.472,-0.591343419265,0.00513710573628,0.607496893673
0.15,-0.0265,0.0289,0.933,-0.692618496963,0.000400440977077,0.968061959163
0.1,-0.0265,0.0290,0.929,-0.79280014455,-0.00974424006498,0.329895033886
0.05,-0.0217,0.0337,0.672,-0.904404014952,0.00739501516692,0.459652497396
0.2,-0.0184,0.0370,0.51,-0.596345939751,-0.000641702107713,0.948841078845
0.0,-0.0136,0.0418,0.319,-1.0,0.00438411032114,0.661126545389
0.15,-0.0136,0.0498,0.4,-0.697772876813,0.000258817087221,0.979354269752
0.05,-0.0315,0.0239,0.788,-0.902009058669,0.00577296127238,0.563784924101
0.1,-0.0420,0.0134,0.312,-0.795801896688,-0.00645316602496,0.518769950659
0.2,-0.0251,0.0303,0.856,-0.59838513736,-0.0035308868255,0.72405422174
0.0,-0.0204,0.0350,0.607,-1.0,-0.00636900075097,0.524237591568
0.15,-0.0301,0.0253,0.865,-0.694997411883,0.00299603840943,0.76450741271
0.1,-0.0272,0.0282,0.972,-0.802030006334,-0.00321711760907,0.747700906481
0.05,-0.0181,0.0373,0.498,-0.910584271845,0.00311751032602,0.755258784986
0.15,-0.0286,0.0268,0.948,-0.699021493886,-0.00362461238958,0.717040348638
0.2,-0.0380,0.0174,0.466,-0.597558373573,-0.00670867297206,0.502353693413
0.0,-0.0391,0.0163,0.421,-1.0,-0.00683630378619,0.494257530962
0.1,-0.0130,0.0425,0.297,-0.7961672855,0.00787207092846,0.431211106919
0.05,-0.0067,0.0487,0.137,-0.897603890412,0.00166762714303,0.867573069732
0.15,-0.0250,0.0305,0.847,-0.704861710594,6.28091714736e-05,0.994989212523
0.2,-0.0151,0.0403,0.372,-0.607598739988,0.0019911782392,0.842189895041
0.0,-0.0241,0.0313,0.799,-1.0,0.00823639946972,0.410194753999
0.1,-0.0257,0.0297,0.887,-0.804545507747,0.001220959434,0.902835086096
0.05,-0.0241,0.0393,0.592,-0.900593627074,0.00770047854228,0.441321836739
0.15,-0.0337,0.0217,0.671,-0.70600005648,0.000800020736806,0.936243550539
0.2,-0.0233,0.0322,0.754,-0.603332596999,-0.00120514506726,0.904087487344
0.1,-0.0368,0.0187,0.522,-0.79240165954,0.00820154978605,0.412178344159
0.0,-0.0166,0.0388,0.433,-1.0,0.00560928603709,0.574891006242
0.05,-0.0121,0.0433,0.27,-0.901778996663,0.00627211317538,0.530568072381
0.15,-0.0118,0.0437,0.259,-0.684709096918,-0.00382241823646,0.702316406342
0.2,-0.0221,0.0333,0.691,-0.599857121115,-0.00700015246498,0.483967077523
0.1,-0.0115,0.0439,0.251,-0.799601791586,0.00700476006254,0.483679388392
0.0,-0.0398,0.0156,0.391,-1.0,-0.00543893623579,0.586558699958
0.05,-0.0437,0.0117,0.258,-0.902210550233,-0.00319570300911,0.749323760375
0.15,-0.0166,0.0388,0.432,-0.694411405328,0.00917637739314,0.358858514519
0.2,-0.0369,0.0185,0.515,-0.598595482447,0.00196170609049,0.844495677441
0.1,-0.0480,0.0074,0.15,-0.799208950169,-0.00517174556285,0.605077025407
0.0,-0.0371,0.0183,0.506,-1.0,-0.00020152582418,0.983923663442
0.05,-0.0238,0.0316,0.782,-0.900010801105,-0.000488363171308,0.961054602688
0.15,-0.0329,0.0225,0.714,-0.696852812308,0.00071691252406,0.942854742712
0.2,-0.0438,0.0116,0.256,-0.600195215542,-0.00118981223127,0.905301982163
0.1,-0.0137,0.0417,0.322,-0.799002174783,0.00819928737936,0.412307313129
0.0,-0.0389,0.0166,0.431,-1.0,-0.00480193536621,0.631130494507
0.05,-0.0250,0.0304,0.849,-0.901401255189,0.00678275588493,0.497645780358
0.15,-0.0274,0.0280,0.983,-0.692962115912,0.00405337226169,0.685265663859
0.2,-0.0149,0.0405,0.365,-0.580921605352,0.00996045794163,0.319276390868
0.1,-0.0136,0.0419,0.317,-0.794792398996,0.00758303079034,0.448319777412
0.0,-0.0449,0.0105,0.224,-1.0,-0.00600631844565,0.54813163574
0.05,-0.0179,0.0376,0.486,-0.901795848247,0.000925244724153,0.926290521809
0.15,-0.0089,0.0465,0.184,-0.713595957746,0.000972610518336,0.922528722356
0.2,-0.0205,0.0349,0.612,-0.600667505821,-0.00618513562224,0.536283914885
0.0,-0.0149,0.0405,0.366,-1.0,-0.000595444727844,0.952524368455
0.15,-0.0417,0.0137,0.321,-0.699400798591,-0.00563600969475,0.573070640481
0.2,-0.0205,0.0349,0.61,-0.582425302103,0.00321095917375,0.74816749452
0.1,-0.0245,0.0309,0.82,-0.799445550373,0.00165176589185,0.868821154345
0.0,-0.0280,0.0274,0.984,-1.0,0.00317635001231,0.750791336139
0.05,-0.0357,0.0197,0.571,-0.901194597208,-0.00269153504721,0.787837073982
0.15,-0.0009,0.0545,0.0581,-0.688814191126,0.00621449955644,0.534350766418
0.2,-0.0189,0.0366,0.532,-0.60700004638,-0.00639501301757,0.522544605546
0.1,-0.0433,0.0121,0.27,-0.789606476771,0.00967242310355,0.333472042564
0.0,-0.0212,0.0343,0.644,-1.0,0.00469523319597,0.638735715071
0.05,-0.0249,0.0305,0.843,-0.897599713792,0.00922552773549,0.356290210002
0.15,-0.0205,0.0350,0.608,-0.70360314937,-0.00359430084695,0.719306111572
0.2,-0.0350,0.0205,0.608,-0.59102947546,-0.00440788453046,0.65940449882
0.1,-0.0507,0.0047,0.104,-0.798405794581,-0.00896927168571,0.36980799129
0.0,-0.0093,0.0461,0.193,-1.0,0.0061739769733,0.537019456283
0.15,-0.0229,0.0325,0.734,-0.693568409483,0.000825798185517,0.934193846308
0.2,-0.0317,0.0237,0.776,-0.58041446882,-0.00609172750646,0.542456665914
0.1,-0.0290,0.0264,0.928,-0.813594991868,0.00622706245335,0.533524774796
0.0,-0.0207,0.0347,0.622,-1.0,0.00420292917454,0.674308504844
0.15,-0.0114,0.0440,0.25,-0.705770151971,-0.00321854264843,0.747592952878
0.1,-0.0348,0.0207,0.617,-0.809248922091,-0.00792401500732,0.42817709603
0.2,-0.0161,0.0393,0.412,-0.598350192508,0.00112589083744,0.910367470482
0.05,-0.0182,0.0372,0.502,-0.902793157358,-0.00119817296041,0.904639711597
0.0,-0.0222,0.0333,0.694,-1.0,0.00760026814219,0.44728878856
0.15,-0.0218,0.0336,0.677,-0.703802034943,0.000613364711462,0.951097347386
0.1,-0.0322,0.0233,0.752,-0.802031399871,-0.00277881114587,0.781129876449
0.2,-0.0265,0.0289,0.931,-0.609426717485,-0.00659535785887,0.509600096114
0.05,-0.0345,0.0209,0.631,-0.898215840855,-0.00864131866032,0.387565931757
0.0,-0.0116,0.0438,0.254,-1.0,0.00300523094937,0.763806316709
0.15,-0.0358,0.0196,0.567,-0.697377518875,-0.00491710106617,0.622965651251
0.1,-0.0207,0.0348,0.618,-0.810215070194,-0.00404669038094,0.685756775592
0.2,-0.0150,0.0484,0.391,-0.594128603993,-0.00380478589029,0.703624465198
0.0,-0.0292,0.0263,0.919,-1.0,0.00319441891097,0.74942110802
0.05,-0.0177,0.0377,0.48,-0.903199971541,0.00426479261189,0.669796084275
0.15,-0.0304,0.0251,0.852,-0.689526132942,-0.00808842148019,0.418656507892
0.1,-0.0377,0.0177,0.478,-0.804803088982,0.0015349928601,0.878019612957
0.2,-0.0174,0.0381,0.463,-0.600997249385,0.00340366187911,0.733612074399
0.0,-0.0363,0.0191,0.543,-1.0,-0.00241776002021,0.808976881675
0.05,-0.0008,0.0546,0.0572,-0.907604850208,0.00917219727829,0.359077478102
0.15,-0.0218,0.0337,0.674,-0.7109975866,-0.00276108142164,0.78249111253
0.1,-0.0217,0.0338,0.669,-0.80001036806,0.00182748401659,0.855013242223
0.0,-0.0318,0.0236,0.771,-1.0,-0.0060230197341,0.547019622397
0.2,-0.0444,0.0110,0.237,-0.605084545352,-0.00776307140194,0.437618041627
0.15,-0.0388,0.0167,0.434,-0.69918206465,-0.00685886446556,0.492833704115
0.05,-0.0340,0.0214,0.655,-0.898399279387,-0.00697639882672,0.485451678238
0.1,-0.0154,0.0400,0.383,-0.802964579237,0.00919817746278,0.357717939717
0.0,-0.0109,0.0445,0.234,-1.0,0.00057576991689,0.954091306727
0.15,-0.0313,0.0241,0.799,-0.715734846387,0.00406212239146,0.684622738903
0.05,-0.0177,0.0456,0.557,-0.903400467156,0.00939927538249,0.347304358019
0.1,-0.0465,0.0090,0.184,-0.790799974096,-0.00238914574219,0.81119471909
0.0,-0.0457,0.0097,0.203,-1.0,-0.00802582857622,0.422266417985
0.1,-0.0285,0.0269,0.955,-0.796594727395,-0.0013700417863,0.891040978725
0.05,-0.0224,0.0330,0.708,-0.896815251443,0.00429973283406,0.667252730096
0.0,-0.0417,0.0137,0.322,-1.0,-0.00883814539516,0.376846671468
0.1,-0.0281,0.0273,0.978,-0.805801394682,-0.00282311611149,0.777731210122
0.05,-0.0305,0.0249,0.842,-0.896006144462,-0.00319705258797,0.749221452931
0.1,-0.0243,0.0312,0.808,-0.805616800247,0.00196117455081,0.844537275264
0.0,-0.0150,0.0404,0.368,-1.0,0.00975861237767,0.329182182149
0.05,-0.0348,0.0206,0.615,-0.893399393289,-0.00655171061209,0.512405824806
0.0,-0.0014,0.0540,0.063,-1.0,0.00761215224402,0.446578770435
0.05,-0.0490,0.0064,0.132,-0.895799502449,-0.000807806365515,0.935624427969
0.0,-0.0339,0.0215,0.661,-1.0,0.000800012544295,0.936244202032
0.05,-0.0421,0.0133,0.307,-0.898199132727,0.00168691517655,0.866055784538
0.0,-0.0334,0.0220,0.685,-1.0,-0.00483996448032,0.628429317932
0.05,-0.0248,0.0307,0.835,-0.895597913291,-0.000117014626942,0.990664963663
0.0,-0.0152,0.0402,0.376,-1.0,0.00650344267124,0.515517931745
0.05,-0.0276,0.0278,0.995,-0.894595987035,0.00401208024212,0.688302707802
0.0,-0.0327,0.0227,0.724,-1.0,-0.0070393379093,0.48152338079
0.0,-0.0277,0.0278,0.998,-1.0,-0.0030050187186,0.763822500929
0.0,-0.0343,0.0212,0.643,-1.0,-0.000727418497212,0.94201877402
0.0,-0.0423,0.0131,0.301,-1.0,-0.00606046555777,0.544530451308
0.0,-0.0238,0.0316,0.782,-1.0,-0.000657840747232,0.94755627685
0.0,-0.0171,0.0383,0.453,-1.0,-0.00640022580395,0.522205673938
0.0,-0.0405,0.0149,0.365,-1.0,-0.00343735691243,0.731076621692
